School Code,School Name,TOTAL_Enrollment,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",Total # of Classes,Average Class Size,Number of Students,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,AP_Test Takers,AP_Tests Taken,AP_One Test,AP_Two Tests,AP_Three Tests,AP_Four Tests,AP_Five or More Tests,AP_Score=1,AP_Score=2,AP_Score=3,AP_Score=4,AP_Score=5,% AP_Score 1-2,% AP_Score 3-5,SAT_Tests Taken,Average SAT_Reading,Average SAT_Writing,Average SAT_Math
2910505,Swampscott High,677,89,13.1,4.6,2.1,9.7,81.5,0,0.4,1.6,308,15.4,700,15095.06,167,94,3.6,0,0.6,1.8,0,149,135,90.6,0,51.9,11.1,37,11.1,11.9,11.1,161,362,63,39,31,16,12,29,75,99,96,63,28.7,71.3,148,520,515,535
2910305,Swampscott Middle,773,110,14.2,3.9,2.7,11.4,79.8,0.3,0,1.9,575,17.2,804,15095.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920006,Elizabeth S Brown,299,59,19.7,0.3,1.3,0.7,97.7,0,0,0,274,18.7,298,12862.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920015,Gardner,243,57,23.5,0.4,0.4,0.8,97.5,0.4,0,0.4,124,20.5,240,12862.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920505,Joseph Case High,528,114,21.6,1.7,1.3,1.7,93.9,0.2,0,1.1,295,14.2,512,12862.4,132,91.7,2.3,1.5,0,4.5,0,138,100,72.5,0,18,41,41,39,11,25,82,131,49,21,9,2,1,29,49,29,16,8,59.5,40.5,74,521,495,539
2920305,Joseph Case Jr High,497,98,19.7,0.6,0.6,1.4,95.8,0,0,1.6,235,17.6,516,12862.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920020,Joseph G Luther,220,47,21.4,0.9,0.5,3.6,92.7,0.5,0,1.8,230,14.8,211,12862.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920017,Mark G Hoyle Elementary,263,46,17.5,0,1.5,1.5,91.3,0.4,0,5.3,120,17.2,265,12862.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700405,Tantasqua Regional Jr High,582,113,19.4,0.7,1.2,4.5,90.9,0,0,2.7,424,17,563,13036.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700505,Tantasqua Regional Sr High,760,98,12.9,0.5,1.4,4.1,91.2,0.1,0,2.6,758,13.7,1249,13036.45,191,94.8,2.6,0,0.5,2.1,0,183,153,83.6,0,34,27.5,38.6,26.8,15.7,11.1,228,419,101,75,41,10,1,20,98,121,110,70,28.2,71.8,139,543,520,575
7700605,Tantasqua Regional Vocational,497,116,23.3,0.2,0.4,5,91.5,0.6,0,2.2,80,10,504,13036.45,94,97.9,1.1,0,0,1.1,0,84,42,50,0,16.7,54.8,28.6,47.6,21.4,4.8,15,21,9,6,0,0,0,2,6,6,4,3,38.1,61.9,27,493,451,519
2930315,Benjamin Friedman Middle,804,290,36.1,8.5,1,10.8,74.6,0.5,0.2,4.4,371,21.5,787,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930010,East Taunton Elementary,607,216,35.6,11.7,0.5,8.2,75.5,0.5,0,3.6,247,19.4,610,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930007,Edmund Hatch Bennett,333,110,33,8.7,0.9,9,78.7,0.3,0,2.4,117,22.9,343,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930005,Edward F. Leddy Preschool,329,145,44.1,11.9,2.4,11.9,70.2,0,0.3,3.3,19,18.5,352,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930027,Elizabeth Pole,610,359,58.9,17.7,1.6,14.9,57.4,0,0.3,8,246,20.5,644,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930057,H H Galligan,246,155,63,22,0.8,17.1,54.1,0.4,1.2,4.5,93,23.3,277,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930035,Hopewell,292,164,56.2,13.4,0.3,9.6,68.5,0.3,0,7.9,117,20.1,301,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930305,John F Parker Middle,453,256,56.5,19.2,2,15.2,55.4,0.4,0.2,7.5,195,23.2,446,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930008,Joseph C Chamberlain,529,163,30.8,7.2,1.5,4.3,82,0.2,0,4.7,196,22.4,562,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930042,Joseph H Martin,722,288,39.9,14,1.7,10.5,69.7,0.3,0,3.9,335,23.9,726,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930015,Mulcahey Elementary School,489,263,53.8,18,0.6,15.1,60.9,0,0.2,5.1,163,22.7,475,12260.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930525,Taunton Alternative High School,89,54,60.7,15.7,0,14.6,64,0,0,5.6,99,9.9,127,12260.38,65,70.8,15.4,1.5,0,12.3,0,58,11,19,0,18.2,72.7,9.1,72.7,0,9.1,,,,,,,,,,,,,,,4,,,
2930505,Taunton High,2502,927,37.1,14.5,1.8,11.8,67.9,0.1,0.3,3.6,971,19.8,2510,12260.38,421,92.6,2.6,1.7,0,3.1,0,342,247,72.2,0.4,26.3,29.1,44.1,28.7,19,17.8,252,443,123,82,32,15,0,68,127,125,94,29,44,56,306,495,475,502
2950010,Heath-Brook,338,49,14.5,1.8,2.4,3,90.8,0,0,2.1,104,21.7,338,14719.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950023,John F. Ryan,536,75,14,2.4,3,1.7,91.6,0.4,0.2,0.7,271,21.4,583,14719.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950305,John W. Wynn Middle,617,81,13.1,2.8,3.2,2.3,90.4,0,0,1.3,272,21.1,616,14719.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950001,L F Dewing,564,98,17.4,4.1,3.4,5.3,86.7,0,0.2,0.4,136,19.2,528,14719.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950025,Louise Davy Trahan,255,37,14.5,0.8,3.5,2,92.5,0,0,1.2,108,19.3,232,14719.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950020,North Street,257,39,15.2,5.8,3.1,1.9,87.5,0,0,1.6,125,21.1,293,14719.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950505,Tewksbury Memorial High,980,121,12.3,1.5,2.6,2.9,92.6,0,0.2,0.3,387,20.1,1005,14719.71,249,94.4,0.8,0,1.6,3.2,0,224,174,77.7,0,35.6,20.1,44.3,19,13.2,20.1,202,271,139,57,6,0,0,27,67,83,55,39,34.7,65.3,199,495,489,512
2960005,Tisbury Elementary,321,98,30.5,3.1,0.9,26.2,59.8,2.2,0,7.8,229,13.1,337,19907.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980005,Proctor Elementary,244,19,7.8,0.8,1.6,2.9,92.2,0,0,2.5,87,16.3,268,15759.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980010,Steward Elementary,382,25,6.5,0.3,1.6,1.8,93.2,0.8,0,2.4,96,14.5,372,15759.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8780605,Tri-County Regional Vocational Technical,1023,213,20.8,0.4,0.7,4.6,89.2,0.4,0.2,4.5,595,16.8,999,17805.51,227,96,0.9,0,0.9,2.2,0,238,139,58.4,0.7,31.7,31.7,36,25.9,18.7,13.7,63,89,46,8,9,0,0,29,22,25,7,6,57.3,42.7,112,489,460,494
7730020,Newbury Elementary,440,47,10.7,0.7,1.6,1.6,94.8,0,0.5,0.9,249,19.8,502,14986.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730025,Pine Grove,471,68,14.4,0.4,0.6,1.1,94.9,0.2,0,2.8,249,19.7,497,14986.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730015,Salisbury Elementary,494,175,35.4,2.6,3.6,4.3,85.6,0,0.6,3.2,254,19.4,516,14986.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7730505,Triton Regional High School,716,102,14.2,0.8,1.7,2.2,94.7,0,0,0.6,361,14,710,14986.68,178,92.1,2.8,0.6,1.7,2.8,0,175,144,82.3,0.7,23.6,20.8,54.9,20.1,11.1,11.8,129,254,51,41,28,8,1,15,68,83,50,38,32.7,67.3,133,523,518,550
7730405,Triton Regional Middle School,394,70,17.8,1,2,2.8,91.6,0.5,0.3,1.8,240,21.5,426,14986.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000005,Truro Central,116,28,24.1,6,0,12.1,70.7,0,0,11.2,87,14.4,121,25939.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010020,Tyngsborough Elementary,787,127,16.1,4.1,6.7,5.1,81.1,0.1,0,2.9,346,19.7,800,13184.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010505,Tyngsborough High School,507,46,9.1,2.2,6.1,3.6,85.2,0,0,3,398,15.6,507,13184.83,128,97.7,0,0,0,2.3,0,135,112,83,0,25.9,28.6,45.5,25.9,8,22.3,122,175,76,39,7,0,0,20,50,54,36,15,40,60,111,493,469,517
3010305,Tyngsborough Middle,419,67,16,1.7,5,3.6,86.2,0.2,0,3.3,313,19.1,437,13184.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800405,UP Academy Charter School of Boston,472,311,65.9,46.8,5.7,39.4,5.5,0.2,0.4,1.9,128,22.3,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740010,Chilmark Elementary,44,8,18.2,0,2.3,2.3,86.4,0,0,9.1,23,9.3,47,26900.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740020,West Tisbury Elementary,349,74,21.2,2.9,0.9,6,81.1,4,0,5.2,161,16.1,340,26900.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790605,Upper Cape Cod Vocational Technical,709,183,25.8,4.4,1.7,1.4,87.6,0.6,0,4.4,333,15.2,686,21312.85,164,99.4,0.6,0,0,0,0,148,92,62.2,0,29.3,45.7,25,45.7,9.8,12,7,,,,,,,,,,,,,,82,466,434,483
3040515,Gateway to College,46,15,32.6,0,2.2,17.4,73.9,2.2,2.2,2.2,,,,12755.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040015,McCloskey Middle School,419,72,17.2,1.2,1.9,4.8,90,0,0,2.1,180,21.9,440,12755.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040005,Taft Early Learning Center,477,106,22.2,1,0.8,2.7,93.1,0,0,2.3,118,20,506,12755.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040505,Uxbridge High,482,83,17.2,1.5,1.5,2.7,91.9,0.6,0.2,1.7,262,16.9,499,12755.44,136,89,0,1.5,1.5,8.1,0,96,70,72.9,0,32.9,24.3,42.9,20,22.9,14.3,101,129,76,23,1,1,0,15,38,44,24,8,41.1,58.9,88,511,498,523
3040020,Whitin Elementary School,411,87,21.2,0.7,1.7,3.6,91.2,1,0,1.7,108,22.9,412,12755.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980405,Veritas Preparatory Charter School,313,209,66.8,19.5,1.3,70.9,6.7,0,0,1.6,72,26.2,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750310,Central Tree Middle,402,41,10.2,1.2,2.2,3.2,89.3,0,0,4,208,17.2,393,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750315,Chocksett Middle School,377,32,8.5,1.3,1.6,3.7,92.3,0,0,1.1,188,18.6,398,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750018,Davis Hill Elementary,456,52,11.4,2.9,1.8,5.3,87.7,0,0,2.4,160,20.7,469,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750020,Dawson,507,51,10.1,3,4.3,4.5,85.2,0,0,3,198,18.3,512,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750001,Early Childhood Center,150,32,21.3,1.3,4.7,6.7,84,0.7,0.7,2,8,19.5,156,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750060,Glenwood Elementary School,360,49,13.6,1.4,3.1,5.6,86.4,0,0,3.6,120,22.6,373,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750027,Houghton Elementary,392,42,10.7,1.3,2.6,5.9,87.8,0,0,2.6,176,17.1,422,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750032,Leroy E.Mayo,492,51,10.4,2,5.7,4.9,86.2,0,0,1.2,179,19.4,487,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750305,Mountview Middle,809,76,9.4,2.3,4.2,4.7,85.9,0.2,0,2.6,387,21,775,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750005,Naquag Elementary School,323,45,13.9,1.9,0.6,4.3,89.8,0.9,0.3,2.2,128,17.9,320,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750040,Paxton Center,495,63,12.7,2,2.2,8.7,86.3,0,0,0.8,225,18.5,503,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750045,Thomas Prince,395,22,5.6,0.5,1.3,3.8,92.7,0,0,1.8,165,17.7,408,11537.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750505,Wachusett Regional High,2140,183,8.6,1.9,3.2,4.1,88.9,0,0.2,1.7,1095,17.6,2163,11537.24,547,95.4,1.1,0.4,0.4,2.7,0,486,411,84.6,0,36.5,23.6,39.9,23.4,19,11.7,381,673,201,99,58,16,7,21,58,160,241,193,11.7,88.3,472,538,524,554
3050005,Dolbeare,442,49,11.1,0.7,2.5,7,86,0.2,0,3.6,105,19.8,417,13598.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050001,Early Childhood Center at the Doyle School,129,11,8.5,1.6,3.9,3.1,87.6,0,1.6,2.3,17,10.4,118,13598.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050310,Galvin Middle School,1085,145,13.4,3.2,2.8,5.6,86.3,0.1,0.1,1.9,505,21.8,1145,13598.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050020,Greenwood,223,19,8.5,1.8,5.4,5.4,82.5,0,0,4.9,50,21.8,218,13598.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050505,Wakefield Memorial High,1016,129,12.7,3.1,3.1,2.9,88.6,0.2,0.3,2,530,14.6,993,13598.22,255,96.9,1.2,0.4,0.8,0.8,0,257,225,87.5,0,39.1,14.7,46.2,14.2,18.2,16,172,326,74,59,25,12,2,16,69,98,86,57,26.1,73.9,215,524,521,537
3050040,Walton,201,14,7,2.5,2.5,3.5,88.1,0,0,3.5,45,21.7,195,13598.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050015,Woodville School,442,80,18.1,1.8,4.1,10.6,79,0.2,0,4.3,100,21.1,423,13598.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060005,Wales Elementary,164,47,28.7,0.6,0.6,3.7,90.2,1.2,0,3.7,39,20.2,166,12701.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070305,Bird Middle,480,53,11,3.3,2.3,5.8,86,0.8,0,1.7,288,19.5,490,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070010,Boyden,378,50,13.2,6.9,5,6.3,79.4,0.8,0,1.6,84,18.1,381,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070002,Daniel Feeney Preschool Center,82,14,17.1,6.1,14.6,8.5,67.1,0,0,3.7,7,12,84,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070310,Eleanor N Johnson Middle,446,50,11.2,3.1,10.3,3.6,80.7,0,0,2.2,238,20.8,430,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070005,Elm Street School,428,42,9.8,2.1,8.4,5.1,81.8,0.2,0,2.3,84,20.3,426,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070015,Fisher,456,42,9.2,3.5,11.4,3.9,77.6,0,0,3.5,92,19.4,447,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070018,Old Post Road,442,49,11.1,2.5,2.9,7,85.1,0.7,0,1.8,89,20.9,465,14077.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070505,Walpole High,1143,95,8.3,4.2,3.5,4.5,86.7,0.2,0,0.9,473,19.1,1168,14077.67,292,96.2,2.4,0,0.3,1,0,290,256,88.3,0,41.8,10.9,47.3,10.9,19.1,11.7,178,387,72,35,46,19,6,9,34,111,126,107,11.1,88.9,272,527,524,538
3080032,Douglas MacArthur Elementary School,432,89,20.6,10.9,8.6,16,60.2,0,0,4.4,213,18.5,391,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080065,Henry Whittemore Elementary School,445,172,38.7,4.9,3.4,73.5,16.9,0,0,1.3,288,16.8,456,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080060,James Fitzgerald Elementary School,448,92,20.5,7.6,5.8,27.5,55.4,0,0,3.8,316,18.6,569,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080404,John F Kennedy Middle,505,140,27.7,10.9,5.7,28.3,53.5,0,0,1.6,387,14.9,546,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080415,John W. McDevitt Middle School,586,165,28.2,8.4,3.1,42,43,0,0.2,3.4,378,17.6,603,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080040,Northeast Elementary School,523,145,27.7,10.3,8.4,24.5,52.8,0.6,0,3.4,255,17.1,570,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080050,Thomas R Plympton Elementary School,439,156,35.5,11.8,5,38.7,40.8,0,0,3.6,270,17.2,462,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080001,Waltham Public Schools Dual Language Program,40,8,20,2.5,2.5,62.5,30,0,0,2.5,,,,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080505,Waltham Sr High,1586,412,26,11.6,5,38.3,42.2,0.2,0.3,2.3,721,17.1,1502,19940.44,349,85.7,6,2.3,0.6,5.4,0,292,217,74.3,0,27.6,29.5,42.9,29,17.1,19.4,225,441,91,75,42,12,5,49,75,118,118,81,28.1,71.9,232,473,471,500
3080005,William F. Stanley Elementary School,457,110,24.1,7,8.1,46.2,37,0,0,1.8,305,16.2,534,19940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090020,Stanley M Koziol Elementary School,414,228,55.1,1.2,0.5,7.7,84.8,0,0,5.8,86,19.3,461,13208.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090505,Ware Junior/Senior High School,475,193,40.6,2.5,1.1,8.8,83.8,0.4,0.2,3.2,217,18.8,512,13208.06,68,76.5,2.9,0,4.4,16.2,0,48,28,58.3,0,39.3,25,35.7,25,17.9,10.7,31,40,22,9,0,0,0,1,15,13,8,3,40,60,30,482,448,487
3090305,Ware Middle School,337,157,46.6,2.1,0.6,7.1,84.6,0,0.3,5.3,97,26.7,332,13208.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100003,John William Decas,608,347,57.1,6.1,1,6.6,73.2,0.8,0,12.3,301,24.4,663,14566.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100017,Minot Forest,507,291,57.4,7.1,1.2,5.7,75,1.2,0,9.9,238,16.3,505,14566.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100315,Wareham Cooperative Alternative School,61,29,47.5,9.8,0,8.2,72.1,1.6,0,8.2,47,5.9,69,14566.67,39,33.3,23.1,5.1,0,38.5,0,31,4,12.9,0,0,100,0,75,0,0,,,,,,,,,,,,,,,,,,
3100305,Wareham Middle,767,352,45.9,7.2,0.7,6.6,75.9,1.3,0.1,8.2,713,17,813,14566.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100505,Wareham Senior High,518,222,42.9,9.7,1.5,9.8,67.6,0.8,0.2,10.4,434,12,570,14566.67,130,92.3,2.3,0.8,0,4.6,0,114,87,76.3,0,27.6,31,41.4,29.9,25.3,11.5,83,142,39,30,13,1,0,52,41,36,10,3,65.5,34.5,77,479,452,483
3140015,Cunniff,296,63,21.3,4.4,5.7,15.2,71.6,0,0,3,68,19.6,313,20134.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140020,Hosmer,633,159,25.1,3,7.7,12.2,70.5,0.3,0,6.3,141,17.1,698,20134.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140025,James Russell Lowell,432,106,24.5,2.1,8.8,11.3,71.1,0.2,0,6.5,83,21.4,426,20134.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140505,Watertown High,662,156,23.6,3.2,6.5,13,73.6,0.8,0.2,2.9,428,13.7,713,20134.03,182,87.9,4.4,0.5,0,7.1,0,180,154,85.6,0,45.5,19.5,35.1,18.2,5.8,22.7,108,208,49,35,13,8,3,12,29,65,57,45,19.7,80.3,141,503,487,534
3140305,Watertown Middle,569,140,24.6,4.9,9.5,13.7,66.4,0.7,0.2,4.6,358,16.7,562,20134.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150005,Claypit Hill School,539,24,4.5,5.9,11.9,4.3,71.6,0,0.6,5.8,128,22.1,522,17652.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150015,Happy Hollow School,386,29,7.5,7,15.8,4.1,66.6,0,0.3,6.2,93,22.5,394,17652.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150020,Loker School,257,12,4.7,3.9,15.6,3.9,71.6,0,0.4,4.7,64,21.9,264,17652.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150505,Wayland High School,828,30,3.6,4.8,15,5.4,70.4,0,0.1,4.2,420,14.9,841,17652.41,227,98.7,0.9,0,0,0.4,0,206,180,87.4,0,53.9,5,41.1,4.4,3.3,13.3,203,409,97,44,32,23,7,7,22,67,127,186,7.1,92.9,201,595,593,619
3150305,Wayland Middle School,636,29,4.6,5.2,17.5,3.9,66.5,0,0.2,6.8,443,15.5,650,17652.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160505,Bartlett High School,443,181,40.9,4.3,2.9,14.7,73.1,0,0,5,239,15.7,465,13976.95,111,66.7,6.3,0.9,0.9,24.3,0.9,91,64,70.3,0,26.6,29.7,43.8,29.7,32.8,7.8,127,216,58,49,20,0,0,67,94,37,13,5,74.5,25.5,53,493,470,491
3160015,Park Avenue Elementary,845,479,56.7,3.9,1.3,26.2,62.4,0.2,0.1,5.9,145,24.1,839,13976.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160315,Webster Middle School,566,272,48.1,5.7,1.9,22.3,63.1,0.2,0.5,6.4,264,24.4,594,13976.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170050,Ernest F Upham,222,6,2.7,2.7,10.4,1.8,82.4,0,0,2.7,44,20.4,224,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170025,Hunnewell,251,6,2.4,4.8,6,2.8,76.5,0,0,10,52,20.9,272,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170020,John D Hardy,308,14,4.5,3.9,20.8,6.2,63,0,0,6.2,76,18.3,313,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170015,Joseph E Fiske,441,45,10.2,4.1,22.7,8.2,58.5,0,0,6.6,79,19,472,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170005,Katharine Lee Bates,379,7,1.8,3.7,6.3,3.2,80.7,0,0,6.1,72,21.9,394,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170045,Schofield,368,30,8.2,5.7,14.7,7.1,66,0,0,6.5,72,20.7,372,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170048,Sprague Elementary School,392,18,4.6,3.8,13.3,5.1,66.6,0,0,11.2,85,21,400,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170305,Wellesley Middle,1145,64,5.6,3.3,10.9,4.5,75.1,0,0,6.1,760,17.5,1159,18185.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170505,Wellesley Sr High,1512,98,6.5,6.1,11.6,4.7,73.5,0,0.1,4,806,16.2,1513,18185.37,375,97.3,1.3,0.5,0,0.8,0,324,278,85.8,0,67.3,5,27.7,5,0.4,9.4,313,618,136,88,62,17,10,7,20,117,219,255,4.4,95.6,306,601,598,614
3180005,Wellfleet Elementary,113,35,31,1.8,0,8,85,0,0,5.3,81,13.4,118,26573.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220005,Major Edwards Elementary,402,77,19.2,1.5,1.2,11.4,81.6,0,0,4.2,209,19.1,428,14689.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220505,West Boylston Junior/Senior High,513,87,17,1.6,0.8,9.2,85,0.2,0,3.3,328,14.4,496,14689.13,59,93.2,3.4,0,0,3.4,0,65,60,92.3,0,35,25,40,23.3,18.3,13.3,55,72,38,17,0,0,0,4,17,28,12,11,29.2,70.8,48,523,504,525
3230305,Howard School,270,48,17.8,3,0.4,5.2,88.5,0.4,0,2.6,161,20.7,278,11749.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230003,Rose L Macdonald,257,43,16.7,3.9,1.6,1.9,88.3,0,0.4,3.9,161,22.1,267,11749.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230005,Spring Street School,141,25,17.7,1.4,2.1,7.1,85.1,0,0,4.3,57,20.2,144,11749.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
