time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-09T12:30:50.860Z,36.078,-117.8565,4.12,0.78,ml,14,71,0.03952,0.07,ci,ci39989303,2022-04-11T15:47:16.918Z,"9km ENE of Coso Junction, CA",earthquake,0.14,0.24,0.128,5,reviewed,ci,ci
2022-04-09T11:49:44.430Z,60.227,-152.821666666667,9.9,0.57,ml,5,213,,0.06,av,av91534466,2022-04-11T19:05:22.140Z,"67 km WNW of Ninilchik, Alaska",earthquake,2.14,2.71,0.123759512769487,6,reviewed,av,av
2022-04-09T11:42:44.220Z,35.6575,-90.3596667,8.82,1.25,md,16,75,0.01705,0.16,nm,nm60381722,2022-04-11T15:39:02.190Z,"5 km NNW of Lepanto, Arkansas",earthquake,0.95,1.29,0.13,11,reviewed,nm,nm
2022-04-09T11:41:03.228Z,64.7043,-149.2832,16.5,1.4,ml,,,,0.73,ak,ak0224jwzx68,2022-04-09T11:50:41.427Z,"13 km NW of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-09T11:32:47.412Z,63.2855,-151.3161,0,1.9,ml,,,,0.79,ak,ak0224jwy34d,2022-04-09T11:43:44.036Z,"34 km SE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-09T11:29:06.499Z,65.9643,-150.7333,15.1,1,ml,,,,1.05,ak,ak0224jwxctz,2022-04-09T15:55:52.513Z,"57 km NNW of Rampart, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-04-09T11:26:04.491Z,37.1775,-115.3352,0,1.4,ml,5,342.35,0.52,0.2871,nn,nn00837637,2022-04-21T22:30:17.785Z,"25 km SW of Alamo, Nevada",earthquake,,0,0.15,2,reviewed,nn,nn
2022-04-09T11:26:03.820Z,37.5021667,-118.859,2.18,0.68,md,9,229,0.09087,0.06,nc,nc73716251,2022-04-09T18:00:13.774Z,"17km WSW of Toms Place, CA",earthquake,0.94,3.05,0.193,8,reviewed,nc,nc
2022-04-09T11:25:58.900Z,35.8971667,-117.7091667,2.98,0.75,ml,19,65,0.06957,0.09,ci,ci39989287,2022-04-11T15:44:00.077Z,"18km ESE of Little Lake, CA",earthquake,0.13,0.55,0.072,6,reviewed,ci,ci
2022-04-09T11:25:16.254Z,60.0402,-152.3416,91.5,1.6,ml,,,,0.88,ak,ak0224jwwiot,2022-04-09T11:28:17.482Z,"35 km WNW of Happy Valley, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-09T11:24:54.000Z,35.897,-117.7085,2.83,0.75,ml,18,66,0.06932,0.08,ci,ci39989279,2022-04-11T15:40:24.483Z,"18km ESE of Little Lake, CA",earthquake,0.12,0.24,0.116,5,reviewed,ci,ci
2022-04-09T11:23:39.050Z,35.8968333,-117.71,2.63,2.26,ml,37,31,0.07028,0.14,ci,ci39989271,2022-04-11T15:37:24.550Z,"18km ESE of Little Lake, CA",earthquake,0.12,0.23,0.124,63,reviewed,ci,ci
2022-04-09T11:22:33.768Z,30.9583,78.2347,10,4.3,mb,,171,4.988,0.41,us,us7000h0w1,2022-04-09T14:15:55.637Z,"16 km N of Barkot, India",earthquake,8,1.9,0.126,18,reviewed,us,us
2022-04-09T11:15:18.090Z,33.1686667,-116.1086667,10.63,1.04,ml,46,46,0.05134,0.22,ci,ci39989263,2022-04-11T15:28:27.413Z,"4km NE of Ocotillo Wells, CA",earthquake,0.25,0.46,0.19,20,reviewed,ci,ci
2022-04-09T11:12:39.996Z,38.1728,-117.9445,12.1,0.3,ml,8,163.17,0.036,0.2758,nn,nn00836974,2022-04-09T11:16:23.886Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.33,4,automatic,nn,nn
2022-04-09T11:05:22.320Z,33.4675,-116.5781667,12.05,0.45,ml,27,45,0.03463,0.11,ci,ci39989255,2022-04-11T15:18:37.396Z,"13km SE of Anza, CA",earthquake,0.16,0.34,0.168,10,reviewed,ci,ci
2022-04-09T11:02:57.520Z,45.339333333333336,-121.6695,4.9,0.15,md,7,121,0.02152,0.1,uw,uw61829781,2022-04-10T06:01:06.790Z,"7 km ENE of Government Camp, Oregon",earthquake,0.36,0.63,0.20434206011157863,5,reviewed,uw,uw
2022-04-09T10:41:11.850Z,19.1778335571289,-155.469497680664,29.0499992370605,1.94000006,md,32,164,,0.170000002,hv,hv72978817,2022-04-09T10:44:22.680Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.79,1.22000003,1.58000004,6,automatic,hv,hv
2022-04-09T10:40:01.590Z,44.3485,-114.7848333,7.71,2,ml,13,67,0.536,0.24,mb,mb80542644,2022-04-09T13:54:02.720Z,"19 km NE of Stanley, Idaho",earthquake,0.54,1.41,0.149,13,reviewed,mb,mb
2022-04-09T10:32:03.907Z,37.1714,-115.3161,8.3,2.3,ml,33,100.49,0.533,0.3782,nn,nn00836969,2022-04-09T10:35:38.196Z,"25 km SSW of Alamo, Nevada",earthquake,,0.5,0.73,21,automatic,nn,nn
2022-04-09T10:23:36.920Z,38.8373333,-122.8035,2.57,0.13,md,15,60,0.01033,0.03,nc,nc73716231,2022-04-09T20:01:51.682Z,"7km WNW of Cobb, CA",earthquake,0.33,0.46,0.101,3,reviewed,nc,nc
2022-04-09T10:20:09.830Z,59.6402,-153.114,97.1,1.3,ml,,,,0.26,ak,ak0224jwa00n,2022-04-09T10:21:45.018Z,"58 km ESE of Pedro Bay, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-09T10:14:43.840Z,38.7869987,-122.7450027,1.67,0.86,md,17,83,0.007481,0.03,nc,nc73716226,2022-04-09T11:28:13.151Z,"2km NE of The Geysers, CA",earthquake,0.25,0.54,0.1,4,automatic,nc,nc
2022-04-09T10:12:58.430Z,53.3758333333333,-168.213833333333,-1,-0.45,ml,5,303,,0.33,av,av91054398,2022-04-11T18:59:00.780Z,"65 km NE of Nikolski, Alaska",earthquake,1.15,1.18,0.213501568752901,5,reviewed,av,av
2022-04-09T10:12:15.650Z,40.505,-112.167,0.37,1.2,md,13,109,0.06797,0.19,uu,uu60489632,2022-04-11T15:26:56.790Z,"6 km SSW of Bingham Canyon, Utah",earthquake,0.53,11.42,0.415,8,reviewed,uu,uu
2022-04-09T09:49:33.109Z,35.09416667,-96.299,5.51,0.98,ml,39,115,0.2429523245,0.28,ok,ok2022gxut,2022-04-11T13:24:09.610Z,"4 km W of Horntown, Oklahoma",earthquake,,1,0.28,4,reviewed,ok,ok
2022-04-09T09:46:22.470Z,33.5861667,-116.8025,7.57,0.82,ml,30,41,0.03292,0.14,ci,ci39989239,2022-04-10T13:48:32.780Z,"12km WNW of Anza, CA",earthquake,0.21,0.56,0.146,19,reviewed,ci,ci
2022-04-09T09:45:25.882Z,32.5459,-16.7375,12.68,4.4,mb,,128,0.476,0.92,us,us7000h10z,2022-04-10T08:19:40.491Z,"14 km SE of Caniço, Portugal",earthquake,6.1,5.4,0.268,5,reviewed,us,us
2022-04-09T09:41:04.717Z,-8.6697,114.752,101.21,4.6,mb,,65,0.625,0.93,us,us7000h0vq,2022-04-09T23:27:44.034Z,"37 km SSE of Negara, Indonesia",earthquake,6.9,6,0.098,37,reviewed,us,us
2022-04-09T09:40:00.808Z,-18.0932,-178.322,494.25,4.9,mb,,37,3.468,0.88,us,us7000h0vs,2022-04-09T10:01:53.040Z,"249 km E of Levuka, Fiji",earthquake,9,5.3,0.026,466,reviewed,us,us
2022-04-09T09:25:05.040Z,31.61429954,-104.1003583,7.828295898,2,ml,11,69,0.08881041176,0.1,tx,tx2022gxty,2022-04-20T07:11:21.863Z,"44 km NW of Toyah, Texas",earthquake,0.8308724116000001,1.283535047,0.1,6,reviewed,tx,tx
2022-04-09T09:23:07.860Z,38.8204994,-122.767334,2.02,0.87,md,22,106,0.01016,0.03,nc,nc73716221,2022-04-09T11:01:12.988Z,"4km W of Cobb, CA",earthquake,0.26,0.44,0.11,4,automatic,nc,nc
2022-04-09T09:14:51.219Z,34.93383333,-97.08483333,21.18,1.02,ml,15,91,0.2357537371,0.1,ok,ok2022gxtp,2022-04-11T13:10:00.065Z,"5 km WSW of Wanette, Oklahoma",earthquake,,0.9,0.2,8,reviewed,ok,ok
2022-04-09T09:12:56.230Z,33.7195,-116.8426667,15.87,1.1,ml,52,36,0.08937,0.17,ci,ci39989231,2022-04-11T15:14:48.922Z,"6km SE of Valle Vista, CA",earthquake,0.17,0.36,0.212,28,reviewed,ci,ci
2022-04-09T09:11:32.160Z,38.831,-122.8043333,2.02,0.25,md,20,46,0.008819,0.07,nc,nc73716216,2022-04-09T20:05:15.408Z,"7km W of Cobb, CA",earthquake,0.25,0.45,0.314,2,reviewed,nc,nc
2022-04-09T09:03:42.726Z,64.7398,-147.428,6.3,1,ml,,,,0.54,ak,ak0224jvkzsi,2022-04-09T15:49:27.334Z,"3 km WSW of North Pole, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-04-09T08:58:58.850Z,17.9268333333333,-66.8558333333333,11.32,2.64,md,17,210,,0.11,pr,pr71343883,2022-04-09T09:25:49.720Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.46,0.34,0.19453294596619,11,reviewed,pr,pr
2022-04-09T08:57:02.890Z,41.6478333,-112.3868333,6.67,0.79,md,7,161,0.05611,0.06,uu,uu60489622,2022-04-11T15:23:49.580Z,"9 km WSW of Thatcher, Utah",earthquake,0.49,1.28,0.153,6,reviewed,uu,uu
2022-04-09T08:39:53.636Z,31.6020717,-104.1118525,7.288427734,2.4,ml,13,61,0.08343143082,0.2,tx,tx2022gxsl,2022-04-20T07:16:28.416Z,"43 km NW of Toyah, Texas",earthquake,1.244151664,1.792169247,0.2,7,reviewed,tx,tx
2022-04-09T08:23:12.680Z,19.2821,-67.033,12,3.81,md,26,209,0.8183,0.62,pr,pr2022099000,2022-04-09T12:48:47.809Z,"86 km N of Isabela, Puerto Rico",earthquake,1.94,3.86,0.13,22,reviewed,pr,pr
2022-04-09T08:22:05.060Z,58.5173333333333,-154.827833333333,4.95,-0.12,ml,5,134,,0.13,av,av91054393,2022-04-11T18:24:08.450Z,"102 km S of Kokhanok, Alaska",earthquake,0.33,1.31,0.129667020125481,5,reviewed,av,av
2022-04-09T08:19:03.192Z,64.7121,-154.8194,8.7,2,ml,,,,0.59,ak,ak0224jv2wkv,2022-04-09T08:27:50.617Z,"31 km E of Ruby, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-09T08:14:35.826Z,65.2886,-158.2847,5.9,2.2,ml,,,,0.87,ak,ak0224jv1whf,2022-04-09T08:27:49.610Z,"53 km NNW of Koyukuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-09T08:04:21.790Z,38.8183327,-122.7636642,1.43,0.36,md,8,191,0.01307,0.01,nc,nc73716211,2022-04-09T10:09:14.659Z,"4km W of Cobb, CA",earthquake,0.6,1.47,,1,automatic,nc,nc
2022-04-09T07:59:40.381Z,63.4815,-151.1447,14,0.8,ml,,,,0.85,ak,ak0224juq4kj,2022-04-09T15:45:18.975Z,"29 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-04-09T07:52:56.724Z,57.3684,-154.9097,50,2.2,ml,,,,0.42,ak,ak0224juonq6,2022-04-09T08:05:17.001Z,"35 km SW of Karluk, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-04-09T07:51:49.444Z,44.2497,-129.0452,10,4.4,mb,,197,3.639,0.87,us,us7000h0vb,2022-04-09T08:11:01.040Z,"off the coast of Oregon",earthquake,9.8,1.9,0.044,147,reviewed,us,us
2022-04-09T07:50:39.700Z,32.9281667,-116.2281667,9.86,0.7,ml,23,104,0.06852,0.15,ci,ci39989223,2022-04-11T15:06:13.172Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.22,0.58,0.2,6,reviewed,ci,ci
2022-04-09T07:40:49.123Z,39.1463,-119.604,9.1,0.2,ml,4,212.48,0.057,0.0366,nn,nn00837632,2022-04-21T21:40:44.222Z,"10 km S of Dayton, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2022-04-09T07:39:19.703Z,60.3366,-147.8827,6.5,2.9,ml,,,,0.64,ak,ak0224julsmd,2022-04-09T07:59:54.040Z,"30 km NNE of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-09T07:35:37.941Z,62.206,-150.7207,64.8,1.8,ml,,,,0.31,ak,ak0224jukz3z,2022-04-09T07:47:51.727Z,"28 km WSW of Trapper Creek, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-09T07:32:40.746Z,61.6076,-149.6935,20,2,ml,,,,0.74,ak,ak0224jukc63,2022-04-09T07:44:41.089Z,"5 km WSW of Meadow Lakes, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-09T07:25:32.170Z,35.5425,-96.74833333,8.48,1.09,ml,59,34,0.1142775748,0.17,ok,ok2022gxpz,2022-04-11T12:57:50.786Z,"8 km NW of Prague, Oklahoma",earthquake,,1.3,0.22,30,reviewed,ok,ok
2022-04-09T07:25:06.500Z,35.942,-117.6763333,4.37,0.39,ml,17,63,0.02187,0.12,ci,ci39989215,2022-04-11T15:01:09.701Z,"21km E of Little Lake, CA",earthquake,0.18,0.29,0.063,4,reviewed,ci,ci
2022-04-09T07:11:18.273Z,37.1152,-115.3283,2.8,1.1,ml,10,128.95,0.517,0.3117,nn,nn00836967,2022-04-09T07:14:33.401Z,"31 km SSW of Alamo, Nevada",earthquake,,10.8,1.15,4,automatic,nn,nn
2022-04-09T07:09:49.510Z,36.7041667,-121.3393333,2.75,1.79,md,38,107,0.006638,0.11,nc,nc73716201,2022-04-09T23:32:11.715Z,"10km S of Tres Pinos, CA",earthquake,0.23,0.36,0.194,37,reviewed,nc,nc
2022-04-09T07:03:07.990Z,63.3216,-149.8116,101,1.5,ml,,,,0.16,ak,ak0224jue1vz,2022-04-09T07:09:02.440Z,"43 km W of Cantwell, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-04-09T07:01:54.790Z,51.4988333333333,-178.8925,11.87,1.36,ml,9,297,,0.11,av,av91534236,2022-04-11T17:26:01.490Z,"161 km WSW of Adak, Alaska",earthquake,1.34,0.38,0.372264937765169,9,reviewed,av,av
2022-04-09T07:00:02.690Z,51.8656666666667,-177.8565,6.91,0.68,ml,5,220,,0.05,av,av91054383,2022-04-11T17:30:27.630Z,"84 km W of Adak, Alaska",earthquake,0.49,0.73,0.244223951060775,5,reviewed,av,av
2022-04-09T06:54:35.890Z,32.7598333,-115.4138333,8.88,1.65,ml,21,112,0.05318,0.17,ci,ci39989207,2022-04-11T15:42:00.722Z,"6km SSW of Holtville, CA",earthquake,0.35,0.57,0.219,9,reviewed,ci,ci
2022-04-09T06:48:25.910Z,38.7493324,-122.7409973,1.87,0.32,md,7,140,0.00437,0.02,nc,nc73716196,2022-04-09T07:06:14.575Z,"3km SSE of The Geysers, CA",earthquake,0.52,0.77,,1,automatic,nc,nc
2022-04-09T06:42:44.030Z,46.83,-112.5276667,13.46,0.47,ml,6,242,0.057,0.08,mb,mb80542664,2022-04-09T15:00:56.590Z,"18 km SE of Lincoln, Montana",earthquake,1.27,0.76,,0,reviewed,mb,mb
2022-04-09T06:37:52.399Z,62.1946,-151.0883,84.3,0.9,ml,,,,0.49,ak,ak0224ju002f,2022-04-09T06:41:09.098Z,"27 km NE of Skwentna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-04-09T06:36:17.120Z,19.2051658630371,-155.501663208008,35.3899993896484,1.87,md,39,138,,0.129999995,hv,hv72978667,2022-04-09T06:39:30.240Z,"2 km W of Pāhala, Hawaii",earthquake,0.6,0.99000001,1.75999999,6,automatic,hv,hv
2022-04-09T06:28:07.280Z,51.797,-178.804166666667,5.95,0.05,ml,5,118,,0.04,av,av91534166,2022-04-11T17:06:06.530Z,"149 km W of Adak, Alaska",earthquake,0.42,0.59,0.204038232499485,5,reviewed,av,av
2022-04-09T06:19:44.200Z,35.7253333,-117.5503333,8.95,1.07,ml,25,70,0.09803,0.14,ci,ci39989191,2022-04-10T20:50:11.022Z,"14km WSW of Searles Valley, CA",earthquake,0.22,0.67,0.209,10,reviewed,ci,ci
2022-04-09T06:07:25.250Z,18.2643333333333,-67.146,24,2.15,md,12,120,,0.25,pr,pr71343858,2022-04-09T08:14:31.420Z,"2 km SSW of Añasco, Puerto Rico",earthquake,0.54,1.54,0.0811137771190305,8,reviewed,pr,pr
2022-04-09T06:00:45.423Z,56.898,-155.4786,52.5,3.4,ml,,,,0.67,ak,ak0224jts20l,2022-04-09T06:20:10.040Z,"79 km W of Akhiok, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-04-09T05:59:38.800Z,38.8154984,-122.8198318,2.81,1.17,md,17,55,0.009856,0.01,nc,nc73716191,2022-04-09T08:31:14.126Z,"7km NW of The Geysers, CA",earthquake,0.29,0.75,,1,automatic,nc,nc
2022-04-09T05:57:14.190Z,51.8643333333333,-177.860166666667,6.79,0.28,ml,4,215,,0.04,av,av91054378,2022-04-11T17:00:15.710Z,"84 km W of Adak, Alaska",earthquake,0.47,0.83,0.271136406430264,4,reviewed,av,av
2022-04-09T05:50:09.010Z,33.5031667,-116.5733333,12.13,0.77,ml,42,42,0.02568,0.16,ci,ci39989183,2022-04-10T20:45:10.991Z,"11km ESE of Anza, CA",earthquake,0.17,0.37,0.159,18,reviewed,ci,ci
2022-04-09T05:49:24.833Z,36.7839,-115.9318,10.9,0.6,ml,18,120.59,0.017,0.1279,nn,nn00836965,2022-04-09T05:52:23.332Z,"Nevada",earthquake,,0.5,0.24,9,automatic,nn,nn
2022-04-09T05:42:44.122Z,37.1272,-115.3606,0,1,ml,7,317.19,0.492,0.1536,nn,nn00837623,2022-04-21T20:54:17.046Z,"31 km SSW of Alamo, Nevada",earthquake,,0,0.05,2,reviewed,nn,nn
2022-04-09T05:39:16.444Z,61.4327,-149.8879,34,1.5,ml,,,,0.55,ak,ak0224jtex3w,2022-04-09T05:40:57.926Z,"8 km WSW of Knik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-09T05:36:16.080Z,38.8113327,-122.7766647,1.05,0.84,md,9,113,0.003683,0.01,nc,nc73716186,2022-04-09T05:56:12.176Z,"4km NNW of The Geysers, CA",earthquake,0.42,0.84,,1,automatic,nc,nc
2022-04-09T05:26:49.390Z,38.8320007,-122.8095016,2.41,0.85,md,9,92,0.008605,0.01,nc,nc73716181,2022-04-09T07:50:12.848Z,"8km W of Cobb, CA",earthquake,0.41,1,,1,automatic,nc,nc
2022-04-09T05:20:23.723Z,44.2523,-129.2902,10,4.1,mb,,172,3.814,0.79,us,us7000h0uz,2022-04-09T07:00:40.327Z,"off the coast of Oregon",earthquake,3.7,2,0.073,51,reviewed,us,us
2022-04-09T05:11:36.930Z,38.8321648,-122.81633,1.66,0.8,md,19,53,0.01003,0.02,nc,nc73716176,2022-04-09T05:29:16.019Z,"8km NW of The Geysers, CA",earthquake,0.25,0.47,0.26,3,automatic,nc,nc
2022-04-09T05:09:41.532Z,37.1088,-115.328,0,1.1,ml,8,330.67,0.517,0.2593,nn,nn00837606,2022-04-21T18:32:00.064Z,"Nevada",earthquake,,0,0.23,5,reviewed,nn,nn
2022-04-09T05:06:04.821Z,61.3018,-151.5981,66.4,2,ml,,,,0.72,ak,ak0224jt7tkb,2022-04-09T05:16:30.219Z,"32 km WNW of Beluga, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-09T04:59:43.900Z,37.1724,-115.1859,8.1,1.4,ml,17,262.93,0.636,0.2778,nn,nn00836963,2022-04-09T05:03:22.977Z,"21 km S of Alamo, Nevada",earthquake,,0.9,0.85,11,automatic,nn,nn
2022-04-09T04:50:52.470Z,36.0146667,-120.5723333,3.91,1.44,md,35,82,0.02943,0.05,nc,nc73716171,2022-04-09T22:14:14.216Z,"18km NW of Parkfield, CA",earthquake,0.19,0.26,0.205,20,reviewed,nc,nc
2022-04-09T04:38:25.628Z,27.2747,55.296,10,4,mb,,150,2.459,0.69,us,us7000h1v2,2022-04-13T23:09:35.040Z,"89 km NNE of Bandar-e Lengeh, Iran",earthquake,13,2,0.232,6,reviewed,us,us
2022-04-09T04:34:35.520Z,58.289,-154.973833333333,3.2,-0.15,ml,8,134,,0.14,av,av91054363,2022-04-11T16:41:14.800Z,"85 km NNW of Karluk, Alaska",earthquake,0.42,0.77,0.165181497299595,8,reviewed,av,av
2022-04-09T04:33:49.055Z,40.0874,-119.6647,11.7,0.9,ml,3,182.17,0.098,0.0287,nn,nn00837580,2022-04-20T23:32:24.058Z,"16 km NNW of Sutcliffe, Nevada",earthquake,,6.2,0.19,2,reviewed,nn,nn
2022-04-09T04:28:01.065Z,65.2752,-158.2962,10,2.5,ml,,87,1.012,0.52,us,us7000h0ux,2022-04-09T04:52:28.040Z,"52 km NNW of Koyukuk, Alaska",earthquake,2.6,2,0.051,50,reviewed,us,us
2022-04-09T04:14:48.171Z,63.0674,-149.4023,65.1,1.5,ml,,,,0.68,ak,ak0224jso71t,2022-04-09T04:17:14.470Z,"42 km SSW of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-09T04:11:18.570Z,19.1678333282471,-155.466003417969,30.7299995422363,1.99000001,md,39,100,,0.129999995,hv,hv72978582,2022-04-09T04:14:36.570Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.52,0.769999981,0.899999976,12,automatic,hv,hv
2022-04-09T04:09:45.700Z,51.8603333333333,-177.9205,5.9,-0.28,ml,5,171,,0.13,av,av91534071,2022-04-11T16:23:19.700Z,"88 km W of Adak, Alaska",earthquake,0.52,1.42,0.291722700890025,5,reviewed,av,av
2022-04-09T03:46:41.640Z,38.8235,-122.788,1.34,0.49,md,13,87,0.01171,0.02,nc,nc73716161,2022-04-09T20:51:13.698Z,"6km W of Cobb, CA",earthquake,0.26,0.45,0.379,3,reviewed,nc,nc
2022-04-09T03:37:55.280Z,53.8915,-166.893833333333,4.91,-0.39,ml,6,186,,0.2,av,av91054358,2022-04-11T16:37:43.860Z,"23 km W of Dutch Harbor, Alaska",earthquake,0.68,1.44,0.268169225969768,6,reviewed,av,av
2022-04-09T03:37:20.900Z,53.8858333333333,-166.895833333333,3.85,-0.31,ml,5,187,,0.1,av,av91054353,2022-04-11T16:34:12.800Z,"23 km W of Dutch Harbor, Alaska",earthquake,0.51,1.23,0.337540655354874,5,reviewed,av,av
2022-04-09T03:25:32.050Z,37.1556,-115.3019,0,1,ml,8,321.09,0.542,0.2157,nn,nn00837578,2022-04-20T23:20:02.647Z,"26 km SSW of Alamo, Nevada",earthquake,,0,0.22,3,reviewed,nn,nn
2022-04-09T03:16:26.560Z,54.5716666666667,-163.386666666667,23.86,0.28,ml,4,254,,0.09,av,av91054348,2022-04-11T16:31:31.900Z,"31 km S of False Pass, Alaska",earthquake,3.22,4.16,0.123951409022027,4,reviewed,av,av
2022-04-09T02:55:31.310Z,32.7905,-115.4358333,11.34,1.46,ml,9,167,0.01742,0.17,ci,ci37411804,2022-04-10T19:00:56.372Z,"6km WSW of Holtville, CA",earthquake,0.91,0.66,0.09,4,reviewed,ci,ci
2022-04-09T02:55:23.140Z,32.7611667,-115.4163333,9.9,1.55,ml,26,118,0.05096,0.24,ci,ci39989127,2022-04-10T18:54:30.327Z,"6km SSW of Holtville, CA",earthquake,0.41,0.65,0.173,21,reviewed,ci,ci
2022-04-09T02:55:13.450Z,51.9553333333333,179.599666666667,7.36,-0.16,ml,5,89,,0.14,av,av91054338,2022-04-11T16:18:52.500Z,"259 km W of Adak, Alaska",earthquake,0.54,0.93,0.204191072160244,5,reviewed,av,av
2022-04-09T02:51:03.560Z,35.6895,-117.4846667,6.96,0.47,ml,17,98,0.1044,0.11,ci,ci39989119,2022-04-10T18:45:41.274Z,"11km SW of Searles Valley, CA",earthquake,0.23,0.63,0.076,5,reviewed,ci,ci
2022-04-09T02:49:04.946Z,65.2994,-158.2513,3.6,2.2,ml,,,,0.48,ak,ak0224jroqke,2022-04-09T03:00:41.051Z,"53 km NNW of Koyukuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-09T02:48:17.990Z,37.0678,-115.395,0,1.3,ml,6,328.49,0.463,0.1623,nn,nn00837564,2022-04-20T22:02:40.123Z,"38 km SSW of Alamo, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2022-04-09T02:45:54.906Z,38.0065,-117.9153,0.9,1.4,ml,18,152.39,0.026,0.3099,nn,nn00836961,2022-04-09T02:49:43.187Z,"37 km NW of Silver Peak, Nevada",earthquake,,0.2,0.57,9,automatic,nn,nn
2022-04-09T02:41:36.890Z,32.7653333,-115.4195,11.46,2.38,ml,34,71,0.04603,0.23,ci,ci39989111,2022-04-10T18:36:35.214Z,"6km SW of Holtville, CA",earthquake,0.3,0.44,0.161,58,reviewed,ci,ci
2022-04-09T02:34:26.036Z,60.4445,-151.883,74.7,1.5,ml,,,,0.64,ak,ak0224jrlkgb,2022-04-09T02:37:13.697Z,"32 km W of Kalifornsky, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-09T02:33:51.150Z,44.4548333,-115.2128333,6.79,1.88,ml,9,117,0.844,0.2,mb,mb80542609,2022-04-09T14:21:01.910Z,"34 km NW of Stanley, Idaho",earthquake,0.61,1.36,0.269,12,reviewed,mb,mb
2022-04-09T02:33:28.740Z,35.0411667,-116.9756667,2.18,2.37,ml,31,53,0.1664,0.11,ci,ci39989103,2022-04-10T18:28:43.650Z,"16km NNE of Barstow, CA",earthquake,0.11,0.54,0.129,102,reviewed,ci,ci
2022-04-09T02:24:04.730Z,37.6511667,-121.818,12.84,1.33,md,26,75,0.03117,0.09,nc,nc73716156,2022-04-09T06:56:12.517Z,"5km ESE of Pleasanton, CA",earthquake,0.29,0.57,0.167,22,reviewed,nc,nc
2022-04-09T02:12:56.546Z,37.1074,-115.3321,0,1,ml,4,331.4,0.514,0.1359,nn,nn00837180,2022-04-14T17:47:29.476Z,"32 km SSW of Alamo, Nevada",earthquake,,0,0.31,3,reviewed,nn,nn
2022-04-09T02:08:14.681Z,37.1566,-115.3233,0,1,ml,6,330.23,0.526,0.1636,nn,nn00837144,2022-04-13T23:06:22.132Z,"27 km SSW of Alamo, Nevada",earthquake,,0,0.14,3,reviewed,nn,nn
2022-04-09T02:07:31.416Z,64.1695,-145.8156,0,1.7,ml,,,,0.93,ak,ak0224jrfskh,2022-04-09T02:15:29.725Z,"2 km NE of Big Delta, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-09T02:04:31.613Z,37.118,-115.3043,9.8,2,ml,27,84.41,0.536,0.3867,nn,nn00836957,2022-04-09T02:37:56.159Z,"30 km SSW of Alamo, Nevada",earthquake,,0.6,0.75,17,automatic,nn,nn
2022-04-09T02:01:56.052Z,36.7572,-115.9391,10.4,-0.3,ml,3,236.87,0.041,0.0249,nn,nn00837696,2022-04-22T17:58:06.039Z,"31 km NW of Indian Springs, Nevada",earthquake,,2.7,0.09,2,reviewed,nn,nn
2022-04-09T01:56:21.250Z,52.0523333333333,178.3615,6.27,0.28,ml,4,348,,0.11,av,av91054333,2022-04-11T16:14:07.140Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.63,4,0.233949210655529,4,reviewed,av,av
2022-04-09T01:49:17.185Z,37.1135,-115.3334,0,1,ml,6,331.39,0.513,0.2063,nn,nn00837143,2022-04-13T22:20:06.739Z,"31 km SSW of Alamo, Nevada",earthquake,,0,0.34,4,reviewed,nn,nn
2022-04-09T01:39:40.357Z,62.7187,-151.8175,2,1.7,ml,,,,0.69,ak,ak0224jr18ji,2022-04-09T01:52:52.783Z,"59 km WNW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
